          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
         
node   6 sent_total   5357  recv_total   5394

node   7  (   0,    0) (   1,    0) (   0,    0) (   7,    2) (   8,    7) (   8,    8) (   8,    9) (   8,    8) (   8,    9) (   8,    6)
          (   8,    9) (   8,    9) (   8,    9) (   8,    8) (   8,    8) (   8,    8) (   8,    9) (   8,    8) (   8,    9) (   8,    5)
          (   8,    6) (   8,    8) (   8,    8) (   8,    9) (   8,    9) (   8,    7) (   8,    8) (   8,    6) (   8,    9) (   8,    9)
          (   8,    9) (   8,    8) (   8,    9) (   8,    9) (   8,    8) (   8,    7) (   8,    7) (   8,    9) (   8,    8) (   8,    9)
          (   8,    9) (   8,    8) (   8,    7) (   8,    6) (   8,    8) (   8,    8) (   8,    7) (   8,    7) (   8,    9) (   8,    8)
          (   8,    8) (   8,    8) (   7,    6) (   7,    8) (   6,    6) (   8,    6) (   7,    8) (   7,    8) (   8,    8) (   6,    8)
          (   8,    7) (   7,    9) (   7,    8) (   8,    7) (   6,    8) (   7,    6) (   6,    5) (   8,    6) (   8,    8) (   8,    7)
          (   5,    8) (   7,    5) (   8,    8) (   7,    7) (   8,    7) (   5,    8) (   6,    7) (   7,    8) (   6,    6) (   8,    7)
          (   8,    7) (   8,    5) (   7,    6) (   8,    9) (   6,    7) (   8,    8) (   8,    8) (   8,    8) (   8,    7) (   7,    7)
          (   8,    7) (   8,    6) (   7,    6) (   8,    6) (   8,    8) (   6,    7) (   7,    8) (   8,    9) (   7,    7) (   8,    9)
          (   7,    5) (   7,    5) (   5,    6) (   8,    8) (   8,    7) (   7,    6) (   7,    7) (   7,    5) (   7,    8) (   8,    7)
          (   6,    6) (   7,    5) (   8,    6) (   8,    7) (   8,    8) (   8,    7) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   6,    8) (   7,    8) (   8,    5) (   7,    8) (   7,    8) (   7,    4) (   7,    8) (   8,    7)
          (   6,    8) (   7,    7) (   8,    7) (   7,    8) (   6,    7) (   6,    7) (   7,    7) (   6,    8) (   7,    7) (   8,    8)
          (   7,    7) (   8,    7) (   7,    6) (   5,    7) (   8,    6) (   8,    8) (   8,    7) (   8,    7) (   8,    8) (   7,    8)
          (   8,    8) (   8,    6) (   7,    8) (   5,    6) (   7,    8) (   6,    8) (   8,    8) (   8,    7) (   7,    7) (   8,    8)
          (   8,    6) (   8,    8) (   7,    5) (   8,    8) (   7,    8) (   7,    6) (   6,    7) (   7,    6) (   7,    6) (   8,    8)
          (   8,    8) (   7,    5) (   8,    5) (   8,    8) (   8,    5) (   7,    8) (   7,    7) (   8,    7) (   6,    6) (   7,    7)
          (   7,    8) (   8,    6) (   6,    8) (   8,    7) (   8,    8) (   7,    8) (   7,    7) (   8,    7) (   8,    8) (   8,    8)
          (   8,    7) (   8,    6) (   8,    8) (   7,    7) (   8,    8) (   8,    6) (   7,    7) (   7,    8) (   7,    7) (   7,    8)
          (   8,    7) (   5,    8) (   6,    7) (   8,    7) (   8,    6) (   7,    7) (   8,    8) (   7,    8) (   8,    7) (   8,    8)
          (   5,    5) (   8,    6) (   7,    6) (   8,    8) (   6,    8) (   7,    8) (   5,    8) (   7,    7) (   6,    8) (   8,    8)
          (   8,    8) (   8,    6) (   6,    8) (   6,    8) (   8,    6) (   6,    8) (   8,    8) (   6,    7) (   7,    8) (   8,    7)
          (   6,    8) (   7,    8) (   8,    7) (   8,    6) (   8,    7) (   5,    6) (   7,    6) (   7,    7) (   7,    8) (   8,    8)
          (   8,    8) (   7,    8) (   8,    7) (   8,    8) (   8,    5) (   8,    8) (   7,    8) (   8,    7) (   7,    7) (   6,    8)
          (   7,    7) (   6,    7) (   8,    7) (   8,    8) (   8,    8) (   8,    6) (   8,    7) (   6,    6) (   6,    7) (   7,    6)
          (   7,    7) (   8,    7) (   8,    8) (   7,    8) (   8,    6) (   4,    6) (   8,    7) (   8,    8) (   7,    5) (   8,    5)
          (   8,    7) (   8,    8) (   5,    7) (   8,    8) (   8,    8) (   5,    8) (   8,    8) (   6,    7) (   7,    7) (   6,    8)
          (   7,    8) (   8,    8) (   7,    7) (   8,    8) (   7,    7) (   8,    7) (   8,    6) (   8,    6) (   8,    7) (   8,    6)
          (   8,    8) (   8,    7) (   7,    5) (   5,    6) (   7,    7) (   8,    6) (   7,    8) (   7,    8) (   6,    7) (   7,    8)
          (   6,    7) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
         
node   7 sent_total   5387  recv_total   5353

node   8  (   0,    0) (   1,    0) (   0,    0) (   7,    2) (   8,    7) (   8,    9) (   8,    8) (   8,    8) (   8,    6) (   8,    7)
          (   8,    8) (   8,    8) (   8,    6) (   8,    6) (   8,    9) (   8,    6) (   8,    7) (   8,    6) (   8,    8) (   8,    8)
          (   8,    9) (   8,    8) (   8,    8) (   8,    9) (   8,    5) (   8,    8) (   8,    8) (   8,    8) (   8,    6) (   8,    7)
          (   8,    9) (   8,    7) (   8,    6) (   8,    5) (   8,    6) (   8,    7) (   8,    9) (   8,    8) (   8,    7) (   8,    9)
          (   8,    9) (   8,    9) (   8,    7) (   8,    8) (   8,    9) (   8,    9) (   8,    9) (   8,    7) (   8,    8) (   8,    7)
          (   8,    8) (   8,    8) (   7,    6) (   6,    8) (   6,    6) (   8,    5) (   7,    9) (   7,    7) (   8,    8) (   8,    5)
          (   8,    7) (   7,    7) (   8,    7) (   8,    7) (   7,    8) (   7,    7) (   8,    5) (   7,    7) (   6,    5) (   7,    8)
          (   8,    8) (   7,    8) (   8,    7) (   7,    7) (   8,    8) (   7,    8) (   7,    8) (   8,    8) (   8,    7) (   6,    6)
          (   7,    8) (   8,    8) (   7,    9) (   4,    7) (   7,    8) (   8,    6) (   7,    9) (   7,    8) (   8,    8) (   8,    8)
          (   8,    9) (   7,    9) (   8,    9) (   6,    7) (   8,    9) (   8,    5) (   8,    9) (   6,    7) (   8,    8) (   7,    9)
          (   7,    6) (   7,    7) (   6,    6) (   8,    6) (   6,    4) (   7,    8) (   7,    6) (   8,    6) (   8,    6) (   7,    6)
          (   7,    7) (   8,    7) (   6,    7) (   8,    7) (   6,    8) (   8,    8) (   8,    7) (   7,    8) (   8,    7) (   8,    8)
          (   8,    7) (   8,    6) (   7,    7) (   6,    8) (   7,    7) (   8,    6) (   6,    6) (   8,    7) (   8,    7) (   7,    8)
          (   6,    8) (   8,    8) (   8,    8) (   8,    6) (   5,    6) (   7,    6) (   8,    7) (   8,    6) (   7,    7) (   7,    5)
          (   8,    8) (   8,    8) (   7,    7) (   8,    8) (   8,    7) (   8,    8) (   7,    7) (   7,    8) (   8,    7) (   8,    8)
          (   8,    7) (   7,    7) (   7,    8) (   6,    7) (   7,    7) (   8,    7) (   8,    7) (   7,    7) (   5,    7) (   8,    8)
          (   6,    8) (   6,    8) (   8,    7) (   6,    6) (   6,    7) (   5,    7) (   6,    7) (   7,    8) (   8,    7) (   8,    5)
          (   8,    7) (   8,    7) (   8,    8) (   8,    8) (   5,    6) (   8,    8) (   8,    7) (   7,    7) (   7,    7) (   7,    8)
          (   6,    8) (   8,    6) (   7,    8) (   7,    6) (   7,    6) (   5,    8) (   6,    8) (   7,    7) (   7,    8) (   7,    8)
          (   7,    8) (   8,    6) (   8,    8) (   7,    7) (   7,    6) (   8,    7) (   8,    6) (   8,    8) (   8,    8) (   8,    8)
          (   7,    8) (   8,    6) (   7,    5) (   7,    6) (   7,    8) (   8,    7) (   7,    8) (   6,    8) (   8,    6) (   8,    8)
          (   7,    6) (   7,    7) (   7,    8) (   7,    8) (   6,    8) (   8,    8) (   7,    8) (   7,    7) (   7,    7) (   8,    7)
          (   7,    8) (   6,    8) (   8,    7) (   7,    7) (   7,    7) (   7,    7) (   6,    8) (   8,    8) (   8,    7) (   6,    8)
          (   5,    8) (   7,    8) (   7,    8) (   8,    6) (   6,    8) (   7,    6) (   5,    6) (   8,    8) (   7,    8) (   8,    5)
          (   8,    8) (   7,    6) (   7,    7) (   6,    5) (   6,    8) (   7,    7) (   8,    7) (   8,    8) (   7,    7) (   8,    7)
          (   7,    8) (   7,    8) (   7,    7) (   8,    8) (   7,    8) (   6,    7) (   7,    6) (   8,    8) (   5,    8) (   7,    7)
          (   8,    8) (   8,    7) (   8,    8) (   7,    7) (   6,    5) (   8,    8) (   8,    6) (   8,    8) (   7,    8) (   8,    8)
          (   7,    8) (   7,    7) (   7,    8) (   8,    8) (   8,    7) (   8,    7) (   6,    8) (   8,    8) (   8,    6) (   7,    8)
          (   8,    7) (   8,    8) (   8,    6) (   7,    5) (   8,    8) (   7,    7) (   8,    6) (   7,    8) (   7,    8) (   7,    8)
          (   8,    8) (   7,    7) (   8,    7) (   7,    8) (   6,    5) (   8,    7) (   7,    4) (   7,    8) (   7,    7) (   7,    8)
          (   8,    6) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
         
node   8 sent_total   5383  recv_total   5351

node   9  (   0,    0) (   0,    0) (   1,    0) (   0,    0) (   8,    2) (   8,    7) (   8,    8) (   8,    9) (   8,    6) (   8,    8)
          (   8,    9) (   8,    6) (   8,    7) (   8,    9) (   8,    6) (   8,    6) (   8,    8) (   8,    9) (   8,    8) (   8,    9)
          (   8,    7) (   8,    9) (   8,    7) (   8,    9) (   8,    8) (   8,    8) (   8,    6) (   8,    8) (   8,    8) (   8,    7)
          (   8,    8) (   8,    8) (   8,    9) (   8,    8) (   8,    8) (   8,    9) (   8,    9) (   8,    7) (   8,    9) (   8,    8)
          (   8,    8) (   8,    8) (   8,    9) (   8,    9) (   8,    8) (   8,    9) (   8,    9) (   8,    8) (   8,    8) (   8,    8)
          (   8,    7) (   6,    8) (   8,    6) (   8,    6) (   6,    6) (   6,    6) (   7,    4) (   7,    8) (   8,    9) (   7,    7)
          (   8,    8) (   8,    6) (   8,    7) (   7,    7) (   8,    8) (   7,    7) (   7,    8) (   8,    5) (   7,    8) (   6,    6)
          (   7,    8) (   8,    7) (   6,    6) (   7,    5) (   8,    5) (   8,    6) (   7,    8) (   8,    8) (   7,    7) (   8,    5)
          (   8,    8) (   7,    4) (   8,    6) (   7,    7) (   7,    8) (   7,    6) (   8,    8) (   6,    8) (   7,    7) (   8,    6)
          (   8,    7) (   7,    8) (   6,    7) (   7,    6) (   8,    7) (   7,    7) (   6,    8) (   7,    7) (   7,    7) (   6,    7)
          (   7,    5) (   6,    6) (   8,    7) (   8,    8) (   8,    7) (   8,    7) (   6,    8) (   8,    7) (   7,    4) (   6,    6)
          (   6,    7) (   7,    5) (   7,    6) (   8,    5) (   7,    7) (   8,    7) (   8,    7) (   7,    7) (   7,    7) (   5,    8)
          (   7,    8) (   8,    7) (   6,    8) (   7,    8) (   6,    8) (   6,    7) (   7,    8) (   8,    6) (   7,    6) (   6,    7)
          (   8,    7) (   8,    6) (   8,    7) (   8,    7) (   8,    7) (   7,    7) (   6,    7) (   6,    8) (   8,    8) (   7,    6)
          (   5,    7) (   8,    8) (   6,    7) (   7,    8) (   7,    7) (   8,    7) (   7,    8) (   8,    7) (   8,    6) (   8,    7)
          (   7,    7) (   6,    7) (   7,    7) (   7,    8) (   7,    6) (   7,    6) (   5,    7) (   7,    7) (   8,    6) (   8,    5)
          (   8,    8) (   8,    7) (   6,    8) (   7,    7) (   7,    8) (   8,    7) (   6,    7) (   7,    7) (   8,    8) (   7,    7)
          (   7,    7) (   7,    7) (   7,    8) (   7,    8) (   5,    7) (   7,    7) (   6,    7) (   5,    8) (   8,    8) (   7,    6)
          (   7,    8) (   7,    7) (   7,    8) (   5,    8) (   7,    7) (   8,    8) (   7,    8) (   7,    8) (   7,    8) (   7,    8)
